TIME,GEO,VALUE
2017-06,Sweden,103
2017-07,Sweden,103.59
2017-08,Sweden,103.37
2017-09,Sweden,103.51
2017-10,Sweden,103.4
2017-11,Sweden,103.63
2017-12,Sweden,104.05
2018-01,Sweden,103.1
2018-02,Sweden,103.93
2018-03,Sweden,104.25
2018-04,Sweden,104.66
2018-05,Sweden,104.95
2018-06,Sweden,105.21
2018-07,Sweden,105.82
2018-08,Sweden,105.53
2018-09,Sweden,106.05
2018-10,Sweden,105.89
2018-11,Sweden,105.77
2018-12,Sweden,106.29
2019-01,Sweden,105.13
2019-02,Sweden,105.88
2019-03,Sweden,106.1
2019-04,Sweden,106.82
2019-05,Sweden,107.12
2019-06,Sweden,106.94
2019-07,Sweden,107.45
2019-08,Sweden,106.91
2019-09,Sweden,107.43
2019-10,Sweden,107.57
2019-11,Sweden,107.67
2019-12,Sweden,108.14
2020-01,Sweden,106.73
2020-02,Sweden,107.21
2020-03,Sweden,106.97
2020-04,Sweden,106.58
2020-05,Sweden,107.25
2020-06,Sweden,107.93
2020-07,Sweden,108.18
2020-08,Sweden,107.99
2020-09,Sweden,108.06
2020-10,Sweden,107.99
2020-11,Sweden,107.91
2020-12,Sweden,108.79
2021-01,Sweden,108.73
2021-02,Sweden,109.11
2021-03,Sweden,109.22
2021-04,Sweden,109.54
2021-05,Sweden,109.79
2021-06,Sweden,109.87
2021-07,Sweden,110.18
2021-08,Sweden,110.72
2021-09,Sweden,111.29
2021-10,Sweden,111.53
2021-11,Sweden,112.15
2021-12,Sweden,113.71
2022-01,Sweden,112.98
2022-02,Sweden,113.95
2022-03,Sweden,116.12
2022-04,Sweden,116.78
2022-05,Sweden,118.04
2022-06,Sweden,119.61
2022-07,Sweden,119.36
2022-08,Sweden,121.22
2022-09,Sweden,122.7
2022-10,Sweden,122.45
2022-11,Sweden,123.47
2022-12,Sweden,126.04
2023-01,Sweden,123.81
2023-02,Sweden,125
2023-03,Sweden,125.57
2023-04,Sweden,125.82
2023-05,Sweden,125.91
2023-06,Sweden,127.17
2023-07,Sweden,126.93
2023-08,Sweden,126.72
2023-09,Sweden,127.19
2023-10,Sweden,127.29
2023-11,Sweden,127.52
2023-12,Sweden,128.38
2024-01,Sweden,128.05
2024-02,Sweden,128.31
2024-03,Sweden,128.48
2024-04,Sweden,128.82
2024-05,Sweden,129.02
2024-06,Sweden,128.92
2024-07,Sweden,129.11
2015-01,Iceland,98.02
2015-02,Iceland,98.45
2015-03,Iceland,99.58
2015-04,Iceland,99.77
2015-05,Iceland,100.13
2015-06,Iceland,100.89
2015-07,Iceland,101.76
2015-08,Iceland,102.17
2015-09,Iceland,100.31
2015-10,Iceland,100.01
2015-11,Iceland,99.06
2015-12,Iceland,99.86
2016-01,Iceland,99.12
2016-02,Iceland,99.33
2016-03,Iceland,99.91
2016-04,Iceland,100.17
2016-05,Iceland,101.59
2016-06,Iceland,102.5
2016-07,Iceland,102.91
2016-08,Iceland,102.87
2016-09,Iceland,101.37
2016-10,Iceland,100.32
2016-11,Iceland,99.65
2016-12,Iceland,99.75
2017-01,Iceland,98.52
2017-02,Iceland,99.12
2017-03,Iceland,98.54
2017-04,Iceland,99.39
2017-05,Iceland,99.05
2017-06,Iceland,99.83
2017-07,Iceland,100.93
2017-08,Iceland,100.16
2017-09,Iceland,98.66
2017-10,Iceland,99.16
2017-11,Iceland,97.41
2017-12,Iceland,98.73
2018-01,Iceland,97.86
2018-02,Iceland,98.09
2018-03,Iceland,98.8
2018-04,Iceland,98.7
2018-05,Iceland,99.03
2018-06,Iceland,101.25
2018-07,Iceland,102.8
2018-08,Iceland,102.31
2018-09,Iceland,99.87
2018-10,Iceland,100.08
2018-11,Iceland,98.84
2018-12,Iceland,100.67
2019-01,Iceland,99.69
2019-02,Iceland,99.13
2019-03,Iceland,100.15
2019-04,Iceland,101.91
2019-05,Iceland,101.91
2019-06,Iceland,103.54
2019-07,Iceland,104.51
2019-08,Iceland,104.13
2019-09,Iceland,102.71
2019-10,Iceland,102
2019-11,Iceland,100.97
2019-12,Iceland,101.59
2020-01,Iceland,100.33
2020-02,Iceland,101.79
2020-03,Iceland,101.19
2020-04,Iceland,101.85
2020-05,Iceland,102.8
2020-06,Iceland,103.84
2020-07,Iceland,104.37
2020-08,Iceland,105.03
2020-09,Iceland,104.19
2020-10,Iceland,103.73
2020-11,Iceland,103.61
2020-12,Iceland,103.97
2021-01,Iceland,103.8
2021-02,Iceland,104.64
2021-03,Iceland,105.01
2021-04,Iceland,105.4
2021-05,Iceland,106.22
2021-06,Iceland,108.03
2021-07,Iceland,108.26
2021-08,Iceland,108.88
2021-09,Iceland,108.2
2021-10,Iceland,108.04
2021-11,Iceland,107.62
2021-12,Iceland,107.99
2022-01,Iceland,108.22
2022-02,Iceland,109.29
2022-03,Iceland,110.31
2022-04,Iceland,111.35
2022-05,Iceland,111.98
2022-06,Iceland,113.82
2022-07,Iceland,115.16
2022-08,Iceland,114.89
2022-09,Iceland,114.62
2022-10,Iceland,114.97
2022-11,Iceland,115.12
2022-12,Iceland,115.78
2023-01,Iceland,116.94
2023-02,Iceland,118.94
2023-03,Iceland,119.78
2023-04,Iceland,120.64
2023-05,Iceland,120.98
2023-06,Iceland,122.93
2023-07,Iceland,123.75
2023-08,Iceland,124.38
2023-09,Iceland,124.32
2023-10,Iceland,123.69
2023-11,Iceland,123.59
2023-12,Iceland,123.78
2024-01,Iceland,123.54
2024-02,Iceland,125.28
2024-03,Iceland,125.88
2024-04,Iceland,126.21
2024-05,Iceland,127.26
2024-06,Iceland,129.05
2024-07,Iceland,130
2015-01,Norway,98.5
2015-02,Norway,98.9
2015-03,Norway,99.2
2015-04,Norway,99.6
2015-05,Norway,99.8
2015-06,Norway,100.1
2015-07,Norway,99.9
2015-08,Norway,99.7
2015-09,Norway,100.5
2015-10,Norway,101.1
2015-11,Norway,101.5
2015-12,Norway,101.1
2016-01,Norway,101.6
2016-02,Norway,102.2
2016-03,Norway,102.8
2016-04,Norway,103.1
2016-05,Norway,103.5
2016-06,Norway,104.2
2016-07,Norway,104.9
2016-08,Norway,104.2
2016-09,Norway,104.6
2016-10,Norway,105.2
2016-11,Norway,105.5
2016-12,Norway,104.9
2017-01,Norway,104.5
2017-02,Norway,105
2017-03,Norway,105.4
2017-04,Norway,105.5
2017-05,Norway,105.8
2017-06,Norway,106.2
2017-07,Norway,106.4
2017-08,Norway,105.6
2017-09,Norway,106.3
2017-10,Norway,106.3
2017-11,Norway,106.6
2017-12,Norway,106.5
2018-01,Norway,106.2
2018-02,Norway,107.4
2018-03,Norway,107.7
2018-04,Norway,108.2
2018-05,Norway,108.2
2018-06,Norway,109.1
2018-07,Norway,110.1
2018-08,Norway,109.7
2018-09,Norway,110.3
2018-10,Norway,110.1
2018-11,Norway,110.7
2018-12,Norway,110.7
2019-01,Norway,110
2019-02,Norway,111
2019-03,Norway,111.1
2019-04,Norway,111.6
2019-05,Norway,111.3
2019-06,Norway,111.4
2019-07,Norway,112.1
2019-08,Norway,111.3
2019-09,Norway,111.9
2019-10,Norway,112
2019-11,Norway,112.4
2019-12,Norway,112
2020-01,Norway,111.9
2020-02,Norway,111.8
2020-03,Norway,111.7
2020-04,Norway,112.3
2020-05,Norway,112.5
2020-06,Norway,112.8
2020-07,Norway,113.7
2020-08,Norway,113.1
2020-09,Norway,113.5
2020-10,Norway,113.9
2020-11,Norway,112.9
2020-12,Norway,113.6
2021-01,Norway,114.9
2021-02,Norway,115.8
2021-03,Norway,115.5
2021-04,Norway,115.9
2021-05,Norway,115.7
2021-06,Norway,116.2
2021-07,Norway,117.4
2021-08,Norway,117.4
2021-09,Norway,118.9
2021-10,Norway,118.4
2021-11,Norway,119.5
2021-12,Norway,120.5
2022-01,Norway,118.5
2022-02,Norway,119.9
2022-03,Norway,120.9
2022-04,Norway,122.7
2022-05,Norway,122.9
2022-06,Norway,124.3
2022-07,Norway,126
2022-08,Norway,125.7
2022-09,Norway,128
2022-10,Norway,128.4
2022-11,Norway,128.2
2022-12,Norway,128.1
2023-01,Norway,128
2023-02,Norway,128.5
2023-03,Norway,129.7
2023-04,Norway,131.2
2023-05,Norway,131.8
2023-06,Norway,132.7
2023-07,Norway,133.1
2023-08,Norway,131.8
2023-09,Norway,131.6
2023-10,Norway,133.1
2023-11,Norway,134
2023-12,Norway,134.1
2024-01,Norway,133.9
2024-02,Norway,134.2
2024-03,Norway,134.4
2024-04,Norway,135.6
2024-05,Norway,135.3
2024-06,Norway,135.7
2024-07,Norway,136.3
2015-01,Switzerland,100.28
2015-02,Switzerland,99.92
2015-03,Switzerland,100.39
2015-04,Switzerland,100.12
2015-05,Switzerland,100.2
2015-06,Switzerland,100.32
2015-07,Switzerland,100.13
2015-08,Switzerland,99.59
2015-09,Switzerland,99.93
2015-10,Switzerland,99.98
2015-11,Switzerland,99.63
2015-12,Switzerland,99.51
2016-01,Switzerland,98.82
2016-02,Switzerland,98.98
2016-03,Switzerland,99.36
2016-04,Switzerland,99.59
2016-05,Switzerland,99.71
2016-06,Switzerland,99.74
2016-07,Switzerland,99.66
2016-08,Switzerland,99.63
2016-09,Switzerland,99.63
2016-10,Switzerland,99.73
2016-11,Switzerland,99.43
2016-12,Switzerland,99.35
2017-01,Switzerland,99.15
2017-02,Switzerland,99.71
2017-03,Switzerland,99.85
2017-04,Switzerland,100.31
2017-05,Switzerland,100.13
2017-06,Switzerland,100.16
2017-07,Switzerland,100.24
2017-08,Switzerland,100.17
2017-09,Switzerland,100.39
2017-10,Switzerland,100.5
2017-11,Switzerland,100.22
2017-12,Switzerland,100.45
2018-01,Switzerland,99.95
2018-02,Switzerland,100.24
2018-03,Switzerland,100.56
2018-04,Switzerland,100.76
2018-05,Switzerland,101.15
2018-06,Switzerland,101.11
2018-07,Switzerland,101.47
2018-08,Switzerland,101.46
2018-09,Switzerland,101.47
2018-10,Switzerland,101.65
2018-11,Switzerland,101.24
2018-12,Switzerland,101.24
2019-01,Switzerland,100.63
2019-02,Switzerland,100.92
2019-03,Switzerland,101.23
2019-04,Switzerland,101.85
2019-05,Switzerland,101.63
2019-06,Switzerland,101.82
2019-07,Switzerland,101.87
2019-08,Switzerland,101.94
2019-09,Switzerland,101.56
2019-10,Switzerland,101.37
2019-11,Switzerland,100.92
2019-12,Switzerland,101.17
2020-01,Switzerland,100.8
2020-02,Switzerland,100.7
2020-03,Switzerland,100.78
2020-04,Switzerland,100.87
2020-05,Switzerland,100.65
2020-06,Switzerland,100.53
2020-07,Switzerland,100.63
2020-08,Switzerland,100.54
2020-09,Switzerland,100.44
2020-10,Switzerland,100.45
2020-11,Switzerland,100.09
2020-12,Switzerland,100.19
2021-01,Switzerland,100.24
2021-02,Switzerland,100.32
2021-03,Switzerland,100.53
2021-04,Switzerland,100.79
2021-05,Switzerland,100.99
2021-06,Switzerland,101
2021-07,Switzerland,101.12
2021-08,Switzerland,101.33
2021-09,Switzerland,101.29
2021-10,Switzerland,101.71
2021-11,Switzerland,101.57
2021-12,Switzerland,101.53
2022-01,Switzerland,101.69
2022-02,Switzerland,102.25
2022-03,Switzerland,102.73
2022-04,Switzerland,103.15
2022-05,Switzerland,103.72
2022-06,Switzerland,104.27
2022-07,Switzerland,104.42
2022-08,Switzerland,104.72
2022-09,Switzerland,104.53
2022-10,Switzerland,104.62
2022-11,Switzerland,104.49
2022-12,Switzerland,104.3
2023-01,Switzerland,104.99
2023-02,Switzerland,105.54
2023-03,Switzerland,105.53
2023-04,Switzerland,105.8
2023-05,Switzerland,106.03
2023-06,Switzerland,106.1
2023-07,Switzerland,106.58
2023-08,Switzerland,106.75
2023-09,Switzerland,106.57
2023-10,Switzerland,106.72
2023-11,Switzerland,106.17
2023-12,Switzerland,106.44
2024-01,Switzerland,106.57
2024-02,Switzerland,106.8
2024-03,Switzerland,106.74
2024-04,Switzerland,107.3
2024-05,Switzerland,107.58
2024-06,Switzerland,107.44
2024-07,Switzerland,107.89
2015-01,United Kingdom,99.3
2015-02,United Kingdom,99.5
2015-03,United Kingdom,99.7
2015-04,United Kingdom,99.9
2015-05,United Kingdom,100.1
2015-06,United Kingdom,100.2
2015-07,United Kingdom,100
2015-08,United Kingdom,100.3
2015-09,United Kingdom,100.2
2015-10,United Kingdom,100.3
2015-11,United Kingdom,100.3
2015-12,United Kingdom,100.3
2016-01,United Kingdom,99.5
2016-02,United Kingdom,99.8
2016-03,United Kingdom,100.2
2016-04,United Kingdom,100.2
2016-05,United Kingdom,100.4
2016-06,United Kingdom,100.6
2016-07,United Kingdom,100.6
2016-08,United Kingdom,100.9
2016-09,United Kingdom,101.1
2016-10,United Kingdom,101.2
2016-11,United Kingdom,101.4
2016-12,United Kingdom,101.9
2017-01,United Kingdom,101.4
2017-02,United Kingdom,102.1
2017-03,United Kingdom,102.5
2017-04,United Kingdom,102.9
2017-05,United Kingdom,103.3
2017-06,United Kingdom,103.3
2017-07,United Kingdom,103.2
2017-08,United Kingdom,103.8
2017-09,United Kingdom,104.1
2017-10,United Kingdom,104.2
2017-11,United Kingdom,104.6
2017-12,United Kingdom,104.9
2018-01,United Kingdom,104.4
2018-02,United Kingdom,104.9
2018-03,United Kingdom,105
2018-04,United Kingdom,105.4
2018-05,United Kingdom,105.8
2018-06,United Kingdom,105.8
2018-07,United Kingdom,105.8
2018-08,United Kingdom,106.5
2018-09,United Kingdom,106.6
2018-10,United Kingdom,106.7
2018-11,United Kingdom,107
2018-12,United Kingdom,107.1
2019-01,United Kingdom,106.3
2019-02,United Kingdom,106.8
2019-03,United Kingdom,107
2019-04,United Kingdom,107.6
2019-05,United Kingdom,107.9
2019-06,United Kingdom,107.9
2019-07,United Kingdom,107.9
2019-08,United Kingdom,108.4
2019-09,United Kingdom,108.5
2019-10,United Kingdom,108.3
2019-11,United Kingdom,108.5
2019-12,United Kingdom,108.5
2020-01,United Kingdom,108.2
2020-02,United Kingdom,108.6
2020-03,United Kingdom,108.6
2020-04,United Kingdom,108.5
2020-05,United Kingdom,108.5
2020-06,United Kingdom,108.6
2020-07,United Kingdom,109.1
2020-08,United Kingdom,108.6
2020-09,United Kingdom,109.1
2020-10,United Kingdom,109.1
2020-11,United Kingdom,108.9
2015-01,Montenegro,97.84
2015-02,Montenegro,98.12
2015-03,Montenegro,99.09
2015-04,Montenegro,99.33
2015-05,Montenegro,100.09
2015-06,Montenegro,101.31
2015-07,Montenegro,101.51
2015-08,Montenegro,101.46
2015-09,Montenegro,101.19
2015-10,Montenegro,100.36
2015-11,Montenegro,100.03
2015-12,Montenegro,99.69
2016-01,Montenegro,98.96
2016-02,Montenegro,98.64
2016-03,Montenegro,98.45
2016-04,Montenegro,98.92
2016-05,Montenegro,99.52
2016-06,Montenegro,100.26
2016-07,Montenegro,100.82
2016-08,Montenegro,100.92
2016-09,Montenegro,100.98
2016-10,Montenegro,100.58
2016-11,Montenegro,100.54
2016-12,Montenegro,100.6
2017-01,Montenegro,101.03
2017-02,Montenegro,101.19
2017-03,Montenegro,101.27
2017-04,Montenegro,101.38
2017-05,Montenegro,102.08
2017-06,Montenegro,102.62
2017-07,Montenegro,103.86
2017-08,Montenegro,104.17
2017-09,Montenegro,104.14
2017-10,Montenegro,103.42
2017-11,Montenegro,103.55
2017-12,Montenegro,103.45
2018-01,Montenegro,104.35
2018-02,Montenegro,104.68
2018-03,Montenegro,104.94
2018-04,Montenegro,104.97
2018-05,Montenegro,105.47
2018-06,Montenegro,105.99
2018-07,Montenegro,106.63
2018-08,Montenegro,106.5
2018-09,Montenegro,105.72
2018-10,Montenegro,105.1
2018-11,Montenegro,105.32
2018-12,Montenegro,104.96
2019-01,Montenegro,104.69
2019-02,Montenegro,105.11
2019-03,Montenegro,105.83
2019-04,Montenegro,106
2019-05,Montenegro,106.22
2019-06,Montenegro,106.06
2019-07,Montenegro,106.29
2019-08,Montenegro,106.43
2019-09,Montenegro,106.05
2019-10,Montenegro,106.23
2019-11,Montenegro,106.16
2019-12,Montenegro,106.16
2020-01,Montenegro,106.11
2020-02,Montenegro,105.98
2020-03,Montenegro,105.75
2020-04,Montenegro,105.1
2020-05,Montenegro,105.19
2020-06,Montenegro,105.27
2020-07,Montenegro,105.01
2020-08,Montenegro,105.09
2020-09,Montenegro,105.56
2020-10,Montenegro,105.36
2020-11,Montenegro,105.07
2020-12,Montenegro,105.16
2021-01,Montenegro,105.38
2021-02,Montenegro,105.83
2021-03,Montenegro,106.38
2021-04,Montenegro,106.98
2021-05,Montenegro,107.62
2021-06,Montenegro,108.22
2021-07,Montenegro,108.76
2021-08,Montenegro,109.04
2021-09,Montenegro,109.23
2021-10,Montenegro,109.42
2021-11,Montenegro,109.68
2021-12,Montenegro,109.87
2022-01,Montenegro,111.15
2022-02,Montenegro,112.58
2022-03,Montenegro,115.68
2022-04,Montenegro,117.89
2022-05,Montenegro,119.03
2022-06,Montenegro,121.11
2022-07,Montenegro,123.69
2022-08,Montenegro,124.23
2022-09,Montenegro,125.27
2022-10,Montenegro,126.31
2022-11,Montenegro,126.99
2022-12,Montenegro,127.16
2023-01,Montenegro,127.6
2023-02,Montenegro,128.21
2023-03,Montenegro,127.54
2023-04,Montenegro,128.01
2023-05,Montenegro,129.06
2023-06,Montenegro,131.07
2023-07,Montenegro,133.34
2023-08,Montenegro,135.59
2023-09,Montenegro,135.59
2023-10,Montenegro,134.6
2023-11,Montenegro,133.99
2023-12,Montenegro,133.39
2024-01,Montenegro,134
2024-02,Montenegro,134.51
2024-03,Montenegro,135.16
2024-04,Montenegro,135.41
2024-05,Montenegro,135.63
2024-06,Montenegro,136.23
2024-07,Montenegro,137.39
2015-01,North Macedonia,99.41
2015-02,North Macedonia,99.52
2015-03,North Macedonia,99.93
2015-04,North Macedonia,100.31
2015-05,North Macedonia,100.76
2015-06,North Macedonia,100.78
2015-07,North Macedonia,100.09
2015-08,North Macedonia,100.22
2015-09,North Macedonia,100.05
2015-10,North Macedonia,99.74
2015-11,North Macedonia,99.6
2015-12,North Macedonia,99.58
2016-01,North Macedonia,99.84
2016-02,North Macedonia,99.69
2016-03,North Macedonia,99.77
2016-04,North Macedonia,99.93
2016-05,North Macedonia,100.66
2016-06,North Macedonia,100.75
2016-07,North Macedonia,100.56
2016-08,North Macedonia,100.63
2016-09,North Macedonia,100.74
2016-10,North Macedonia,100.53
2016-11,North Macedonia,99.97
2016-12,North Macedonia,99.76
2017-01,North Macedonia,100.89
2017-02,North Macedonia,100.17
2017-03,North Macedonia,100.78
2017-04,North Macedonia,101.54
2017-05,North Macedonia,102.83
2017-06,North Macedonia,103.39
2017-07,North Macedonia,102.71
2017-08,North Macedonia,103.11
2017-09,North Macedonia,103.2
2017-10,North Macedonia,103.2
2017-11,North Macedonia,103.12
2017-12,North Macedonia,103.22
2018-01,North Macedonia,102.96
2018-02,North Macedonia,103.22
2018-03,North Macedonia,103.45
2018-04,North Macedonia,103.84
2018-05,North Macedonia,105.59
2018-06,North Macedonia,105.49
2018-07,North Macedonia,105.08
2018-08,North Macedonia,105.48
2018-09,North Macedonia,105.33
2018-10,North Macedonia,105.62
2018-11,North Macedonia,105.09
2018-12,North Macedonia,104.82
2019-01,North Macedonia,104.78
2019-02,North Macedonia,105.07
2019-03,North Macedonia,105.73
2019-04,North Macedonia,106.7
2019-05,North Macedonia,107.3
2019-06,North Macedonia,105.32
2019-07,North Macedonia,105.38
2019-08,North Macedonia,105.88
2019-09,North Macedonia,105
2019-10,North Macedonia,104.81
2019-11,North Macedonia,104.49
2019-12,North Macedonia,104.62
2020-01,North Macedonia,104.79
2020-02,North Macedonia,105.07
2020-03,North Macedonia,105.44
2020-04,North Macedonia,105.91
2020-05,North Macedonia,106.57
2020-06,North Macedonia,107.76
2020-07,North Macedonia,107.45
2020-08,North Macedonia,107.93
2020-09,North Macedonia,107.22
2020-10,North Macedonia,107.04
2020-11,North Macedonia,107.67
2020-12,North Macedonia,107.86
2021-01,North Macedonia,107.51
2021-02,North Macedonia,107.68
2021-03,North Macedonia,108.24
2021-04,North Macedonia,109.15
2021-05,North Macedonia,110.09
2021-06,North Macedonia,110.27
2021-07,North Macedonia,110.47
2021-08,North Macedonia,111.46
2021-09,North Macedonia,111.51
2021-10,North Macedonia,112.02
2021-11,North Macedonia,112.82
2021-12,North Macedonia,113.11
2022-01,North Macedonia,114.68
2022-02,North Macedonia,116.01
2022-03,North Macedonia,118
2022-04,North Macedonia,120.68
2022-05,North Macedonia,123.19
2022-06,North Macedonia,126.25
2022-07,North Macedonia,127.71
2022-08,North Macedonia,130.05
2022-09,North Macedonia,132.18
2022-10,North Macedonia,133.71
2022-11,North Macedonia,134.33
2022-12,North Macedonia,133.21
2023-01,North Macedonia,133.05
2023-02,North Macedonia,133.9
2023-03,North Macedonia,134.3
2023-04,North Macedonia,135.11
2023-05,North Macedonia,136.41
2023-06,North Macedonia,137.89
2023-07,North Macedonia,138.8
2023-08,North Macedonia,140.63
2023-09,North Macedonia,140.85
2023-10,North Macedonia,138.22
2023-11,North Macedonia,138.4
2023-12,North Macedonia,138.22
2024-01,North Macedonia,138.44
2024-02,North Macedonia,139.08
2024-03,North Macedonia,140.31
2024-04,North Macedonia,141.29
2024-05,North Macedonia,142.62
2024-06,North Macedonia,142.15
2024-07,North Macedonia,143.73
2015-12,Albania,100
2016-01,Albania,101
2016-02,Albania,102.28
2016-03,Albania,102.8
2016-04,Albania,102.31
2016-05,Albania,100.9
2016-06,Albania,100.22
2016-07,Albania,100.31
2016-08,Albania,101.3
2016-09,Albania,101.67
2016-10,Albania,101.38
2016-11,Albania,101.44
2016-12,Albania,102.49
2017-01,Albania,105
2017-02,Albania,106.09
2017-03,Albania,106.71
2017-04,Albania,106.01
2017-05,Albania,104.32
2017-06,Albania,103.96
2017-07,Albania,103.27
2017-08,Albania,103.88
2017-09,Albania,104.37
2017-10,Albania,104.61
2017-11,Albania,103.91
2017-12,Albania,104.96
2018-01,Albania,106.79
2018-02,Albania,107.81
2018-03,Albania,108.16
2018-04,Albania,107.78
2018-05,Albania,106.22
2018-06,Albania,106.14
2018-07,Albania,105.66
2018-08,Albania,106.02
2018-09,Albania,106.34
2018-10,Albania,105.91
2018-11,Albania,105.41
2018-12,Albania,106.87
2019-01,Albania,109.36
2019-02,Albania,110.25
2019-03,Albania,109.75
2019-04,Albania,109.47
2019-05,Albania,107.98
2019-06,Albania,107.76
2019-07,Albania,107.28
2019-08,Albania,107.61
2019-09,Albania,107.84
2019-10,Albania,107.59
2019-11,Albania,107.35
2019-12,Albania,108.42
2020-01,Albania,111.11
2020-02,Albania,111.77
2020-03,Albania,112.63
2020-04,Albania,112
2020-05,Albania,110.98
2020-06,Albania,110.17
2020-07,Albania,109.59
2020-08,Albania,109.83
2020-09,Albania,110.34
2020-10,Albania,110.68
2020-11,Albania,109.68
2020-12,Albania,110.06
2021-01,Albania,111.73
2021-02,Albania,113.28
2021-03,Albania,114.19
2021-04,Albania,114.34
2021-05,Albania,113.57
2021-06,Albania,112.48
2021-07,Albania,112.51
2021-08,Albania,112.74
2021-09,Albania,113.26
2021-10,Albania,113.43
2021-11,Albania,113.33
2021-12,Albania,114.27
2022-01,Albania,116.03
2022-02,Albania,117.84
2022-03,Albania,120.67
2022-04,Albania,121.37
2022-05,Albania,120.38
2022-06,Albania,119.93
2022-07,Albania,120.61
2022-08,Albania,121.46
2022-09,Albania,122.21
2022-10,Albania,122.55
2022-11,Albania,122.39
2022-12,Albania,122.89
2023-01,Albania,124.26
2023-02,Albania,125.9
2023-03,Albania,127.25
2023-04,Albania,127.44
2023-05,Albania,127.14
2023-06,Albania,126.88
2023-07,Albania,126.65
2023-08,Albania,127.14
2023-09,Albania,128.19
2023-10,Albania,128.36
2023-11,Albania,127.89
2023-12,Albania,128.42
2024-01,Albania,128.98
2024-02,Albania,129.39
2024-03,Albania,130.36
2024-04,Albania,130.37
2024-05,Albania,130.32
2024-06,Albania,130.07
2024-07,Albania,129.83
2015-01,Serbia,98.1
2015-02,Serbia,98.7
2015-03,Serbia,99.4
2015-04,Serbia,100
2015-05,Serbia,100.1
2015-06,Serbia,100.8
2015-07,Serbia,100
2015-08,Serbia,100.8
2015-09,Serbia,100.8
2015-10,Serbia,100.6
2015-11,Serbia,100.4
2015-12,Serbia,100.2
2016-01,Serbia,100.7
2016-02,Serbia,100.6
2016-03,Serbia,100.5
2016-04,Serbia,100.9
2016-05,Serbia,101
2016-06,Serbia,101.1
2016-07,Serbia,101.2
2016-08,Serbia,102.2
2016-09,Serbia,101.5
2016-10,Serbia,102.2
2016-11,Serbia,102.1
2016-12,Serbia,101.9
2017-01,Serbia,103.2
2017-02,Serbia,104
2017-03,Serbia,104.3
2017-04,Serbia,105.2
2017-05,Serbia,104.8
2017-06,Serbia,105
2017-07,Serbia,104.6
2017-08,Serbia,104.9
2017-09,Serbia,104.9
2017-10,Serbia,105.1
2017-11,Serbia,105
2017-12,Serbia,105
2018-01,Serbia,105.3
2018-02,Serbia,105.7
2018-03,Serbia,105.8
2018-04,Serbia,106.3
2018-05,Serbia,107.1
2018-06,Serbia,107.6
2018-07,Serbia,107.1
2018-08,Serbia,107.6
2018-09,Serbia,107.1
2018-10,Serbia,107.5
2018-11,Serbia,107
2018-12,Serbia,107.1
2019-01,Serbia,107.4
2019-02,Serbia,108.1
2019-03,Serbia,108.6
2019-04,Serbia,109.4
2019-05,Serbia,109.2
2019-06,Serbia,109.1
2019-07,Serbia,109
2019-08,Serbia,109.1
2019-09,Serbia,108.6
2019-10,Serbia,108.7
2019-11,Serbia,108.9
2019-12,Serbia,109.3
2020-01,Serbia,109.9
2020-02,Serbia,110.6
2020-03,Serbia,110.5
2020-04,Serbia,110.7
2020-05,Serbia,110.4
2020-06,Serbia,111.1
2020-07,Serbia,111.4
2020-08,Serbia,111.2
2020-09,Serbia,110.6
2020-10,Serbia,110.7
2020-11,Serbia,110.7
2020-12,Serbia,110.7
2021-01,Serbia,111.2
2021-02,Serbia,111.9
2021-03,Serbia,112.4
2021-04,Serbia,113.6
2021-05,Serbia,114.3
2021-06,Serbia,114.6
2021-07,Serbia,114.8
2021-08,Serbia,115.9
2021-09,Serbia,116.8
2021-10,Serbia,117.9
2021-11,Serbia,119
2021-12,Serbia,119.5
2022-01,Serbia,120.4
2022-02,Serbia,121.7
2022-03,Serbia,122.7
2022-04,Serbia,124.4
2022-05,Serbia,125.9
2022-06,Serbia,127.9
2022-07,Serbia,129.2
2022-08,Serbia,130.7
2022-09,Serbia,132.7
2022-10,Serbia,135.1
2022-11,Serbia,136.3
2022-12,Serbia,136.9
2023-01,Serbia,138.7
2023-02,Serbia,140.5
2023-03,Serbia,141.7
2023-04,Serbia,142.8
2023-05,Serbia,144.2
2023-06,Serbia,145.2
2023-07,Serbia,145.2
2023-08,Serbia,145.7
2023-09,Serbia,146.1
2023-10,Serbia,146.5
2023-11,Serbia,147.1
2023-12,Serbia,147.2
2024-01,Serbia,147.6
2024-02,Serbia,148.5
2024-03,Serbia,149
2024-04,Serbia,150
2024-05,Serbia,150.7
2024-06,Serbia,150.9
2024-07,Serbia,151.5
2015-01,Türkiye,96.12
2015-02,Türkiye,96.96
2015-03,Türkiye,98.13
2015-04,Türkiye,99.43
2015-05,Türkiye,99.92
2015-06,Türkiye,99.75
2015-07,Türkiye,99.77
2015-08,Türkiye,100.06
2015-09,Türkiye,100.87
2015-10,Türkiye,102.6
2015-11,Türkiye,103.08
2015-12,Türkiye,103.31
2016-01,Türkiye,105.35
2016-02,Türkiye,105.35
2016-03,Türkiye,105.31
2016-04,Türkiye,105.99
2016-05,Türkiye,106.47
2016-06,Türkiye,106.76
2016-07,Türkiye,108.09
2016-08,Türkiye,107.96
2016-09,Türkiye,108.26
2016-10,Türkiye,109.94
2016-11,Türkiye,110.28
2016-12,Türkiye,112.11
